,index,domain,single_cluster_idx,complete_cluster_idx,average_cluster_idx,seqlen,scTM,scRMSD,pLDDT,pAE,pct_helix,pct_strand,pct_ss,pct_left_helix,task,motifRMSD
457,57,sample_60,57,57,57,85,0.894,1.34,0.743,6.516,0.6,0.0,0.6,0.0,7MRX_85,0.8024165
458,58,sample_61,58,58,58,85,0.894,1.892,0.88,3.13,0.294,0.047,0.341,0.0,7MRX_85,0.8574924
459,59,sample_62,59,59,59,85,0.594,3.422,0.452,15.061,0.2,0.094,0.294,0.0,7MRX_85,1.8231509
460,60,sample_63,60,60,60,85,0.496,5.448,0.52,14.263,0.294,0.047,0.341,0.0,7MRX_85,4.0664115
461,61,sample_64,61,61,61,85,0.576,5.034,0.565,11.789,0.212,0.129,0.341,0.0,7MRX_85,2.949746
462,62,sample_65,62,62,62,85,0.652,3.487,0.54,13.394,0.376,0.094,0.471,0.0,7MRX_85,2.502031
463,63,sample_66,63,63,63,85,0.223,13.16,0.527,20.625,0.235,0.0,0.235,0.0,7MRX_85,2.9568107
464,64,sample_67,64,64,64,85,0.855,2.238,0.746,5.385,0.624,0.0,0.624,0.0,7MRX_85,2.0289078
465,65,sample_68,65,65,65,85,0.635,3.49,0.511,13.539,0.376,0.0,0.376,0.0,7MRX_85,1.9140863
466,66,sample_69,66,66,66,85,0.56,7.255,0.521,12.208,0.271,0.106,0.376,0.0,7MRX_85,2.2794876
467,67,sample_7,67,67,67,85,0.36,12.256,0.525,17.212,0.353,0.0,0.353,0.0,7MRX_85,4.6306133
468,68,sample_70,68,68,68,85,0.585,7.354,0.604,10.271,0.235,0.153,0.388,0.0,7MRX_85,5.098608
469,69,sample_71,69,69,69,85,0.844,1.736,0.729,12.68,0.776,0.0,0.776,0.0,7MRX_85,2.139321
470,70,sample_72,70,70,70,85,0.515,5.559,0.556,11.268,0.176,0.094,0.271,0.0,7MRX_85,2.4470186
471,71,sample_73,71,71,71,85,0.874,1.399,0.759,6.017,0.094,0.282,0.376,0.0,7MRX_85,0.7236832
472,72,sample_74,72,72,72,85,0.761,2.521,0.676,8.239,0.329,0.118,0.447,0.0,7MRX_85,5.2999897
473,73,sample_75,73,73,73,85,0.765,2.912,0.733,6.401,0.176,0.259,0.435,0.0,7MRX_85,0.59135616
474,74,sample_76,74,74,74,85,0.423,8.108,0.513,15.592,0.671,0.0,0.671,0.0,7MRX_85,3.289372
475,75,sample_77,75,75,75,85,0.448,11.664,0.688,14.489,0.529,0.0,0.529,0.0,7MRX_85,2.7101536
476,76,sample_78,76,76,76,85,0.898,1.307,0.814,4.239,0.506,0.153,0.659,0.0,7MRX_85,1.3315663
477,77,sample_79,77,77,77,85,0.373,7.072,0.548,15.636,0.494,0.059,0.553,0.0,7MRX_85,4.7360744
478,78,sample_8,78,78,78,85,0.682,2.809,0.633,8.664,0.094,0.294,0.388,0.0,7MRX_85,1.2752395
479,79,sample_80,79,79,79,85,0.404,8.856,0.561,14.226,0.341,0.106,0.447,0.0,7MRX_85,7.464515
480,80,sample_81,80,80,80,85,0.264,10.757,0.452,16.427,0.376,0.0,0.376,0.0,7MRX_85,5.4723735
481,81,sample_82,81,81,81,85,0.714,4.192,0.7,8.365,0.518,0.0,0.518,0.0,7MRX_85,1.734892
482,82,sample_83,82,82,82,85,0.93,0.944,0.807,5.466,0.671,0.0,0.671,0.0,7MRX_85,0.6633595
483,83,sample_84,83,83,83,85,0.546,4.654,0.536,11.914,0.106,0.259,0.365,0.0,7MRX_85,4.233193
484,84,sample_85,84,84,84,85,0.541,5.189,0.547,12.899,0.365,0.094,0.459,0.0,7MRX_85,1.9422007
485,85,sample_86,85,85,85,85,0.406,6.468,0.425,15.341,0.165,0.047,0.212,0.0,7MRX_85,1.8799028
486,86,sample_87,86,86,86,85,0.566,6.494,0.652,11.077,0.635,0.0,0.635,0.0,7MRX_85,3.2523866
487,87,sample_88,87,87,87,85,0.497,4.766,0.536,11.747,0.271,0.235,0.506,0.0,7MRX_85,3.594583
488,88,sample_89,88,88,88,85,0.373,7.21,0.43,15.255,0.106,0.059,0.165,0.0,7MRX_85,3.9690576
489,89,sample_9,89,89,89,85,0.841,1.987,0.583,11.4,0.412,0.071,0.482,0.0,7MRX_85,1.2470819
490,90,sample_90,90,90,90,85,0.741,2.88,0.604,10.069,0.247,0.047,0.294,0.0,7MRX_85,2.3528194
491,91,sample_91,91,91,91,85,0.324,7.295,0.637,13.451,0.459,0.0,0.459,0.0,7MRX_85,2.4340491
492,92,sample_92,92,92,92,85,0.756,3.699,0.726,9.776,0.718,0.0,0.718,0.0,7MRX_85,4.1383176
493,93,sample_93,93,93,93,85,0.521,5.306,0.535,13.312,0.541,0.0,0.541,0.0,7MRX_85,3.3571177
494,94,sample_94,94,94,94,85,0.752,2.468,0.818,6.431,0.718,0.0,0.718,0.0,7MRX_85,2.4141393
495,95,sample_95,95,95,95,85,0.334,7.699,0.507,16.699,0.6,0.0,0.6,0.0,7MRX_85,2.9382703
496,96,sample_96,96,96,96,85,0.657,3.374,0.595,11.21,0.588,0.0,0.588,0.0,7MRX_85,2.6414664
497,97,sample_97,97,97,97,85,0.689,2.746,0.715,7.081,0.271,0.176,0.447,0.0,7MRX_85,1.7569135
498,98,sample_98,98,98,98,85,0.321,10.992,0.429,14.368,0.153,0.2,0.353,0.0,7MRX_85,6.084501
499,99,sample_99,99,99,99,85,0.649,4.357,0.532,13.571,0.224,0.188,0.412,0.0,7MRX_85,1.9453113
500,0,sample_12,0,0,0,42,0.49,4.197,0.651,11.728,0.262,0.119,0.381,0.0,4ZYP,2.0042224
501,1,sample_70,89,1,1,38,0.684,1.993,0.756,5.437,0.0,0.263,0.263,0.0,4ZYP,0.7171497
502,2,sample_81,1,2,2,44,0.237,9.444,0.535,19.236,0.205,0.0,0.205,0.0,4ZYP,3.092862
503,3,sample_22,2,3,3,46,0.674,2.363,0.637,7.016,0.109,0.109,0.217,0.0,4ZYP,1.8168784
504,4,sample_2,3,4,4,48,0.883,0.974,0.901,2.577,0.0,0.167,0.167,0.0,4ZYP,0.7081167
505,5,sample_14,4,5,5,47,0.839,1.539,0.854,3.077,0.0,0.447,0.447,0.0,4ZYP,1.7811239
506,6,sample_21,5,6,6,46,0.547,6.766,0.62,11.084,0.0,0.196,0.196,0.0,4ZYP,1.6125867
507,7,sample_85,87,90,90,43,0.613,2.135,0.587,9.109,0.0,0.116,0.116,0.0,4ZYP,1.869711
508,8,sample_32,6,7,7,42,0.558,2.775,0.566,9.259,0.0,0.214,0.214,0.0,4ZYP,1.7252095
509,9,sample_13,88,91,91,41,0.578,3.899,0.769,6.136,0.0,0.317,0.317,0.0,4ZYP,1.8799133
510,10,sample_44,7,8,8,46,0.336,7.594,0.653,12.485,0.196,0.0,0.196,0.0,4ZYP,1.7734034
511,11,sample_29,8,9,9,40,0.624,2.284,0.67,6.854,0.0,0.3,0.3,0.0,4ZYP,1.7799017
512,12,sample_20,9,10,10,46,0.487,4.183,0.821,5.35,0.261,0.239,0.5,0.0,4ZYP,0.9019114
513,13,sample_74,10,11,11,43,0.771,1.239,0.78,4.492,0.0,0.279,0.279,0.0,4ZYP,0.85236317
514,14,sample_41,11,12,12,40,0.348,6.328,0.491,13.522,0.0,0.0,0.0,0.0,4ZYP,1.7052315
515,15,sample_16,12,13,13,50,0.813,1.295,0.734,5.163,0.26,0.08,0.34,0.0,4ZYP,0.87509376
516,16,sample_42,13,14,14,35,0.349,6.932,0.613,11.645,0.2,0.0,0.2,0.0,4ZYP,1.5690445
517,17,sample_9,14,15,15,43,0.503,2.751,0.583,9.12,0.0,0.233,0.233,0.0,4ZYP,1.8475813
518,18,sample_30,90,92,92,37,0.644,1.684,0.663,6.444,0.189,0.108,0.297,0.0,4ZYP,1.6617341
519,19,sample_60,15,16,16,44,0.381,4.18,0.58,14.326,0.0,0.205,0.205,0.0,4ZYP,1.7183287
520,20,sample_68,16,17,17,38,0.476,3.0,0.68,7.35,0.0,0.447,0.447,0.0,4ZYP,1.9398612
521,21,sample_7,17,18,18,40,0.32,4.649,0.538,14.004,0.125,0.0,0.125,0.0,4ZYP,1.9488977
522,22,sample_4,18,19,19,42,0.598,2.458,0.712,7.601,0.476,0.0,0.476,0.0,4ZYP,1.9132069
523,23,sample_39,89,20,20,45,0.704,1.879,0.712,7.708,0.289,0.222,0.511,0.0,4ZYP,0.4689834
524,24,sample_45,19,21,21,47,0.286,8.807,0.451,13.989,0.0,0.0,0.0,0.0,4ZYP,2.3149164
525,25,sample_80,20,22,22,49,0.686,2.503,0.597,10.923,0.0,0.224,0.224,0.0,4ZYP,2.9427757
526,26,sample_75,21,23,23,39,0.541,3.932,0.698,7.536,0.0,0.308,0.308,0.0,4ZYP,1.7840428
527,27,sample_94,22,24,24,48,0.357,6.434,0.544,12.885,0.0,0.188,0.188,0.0,4ZYP,1.8132368
528,28,sample_31,88,91,91,43,0.439,7.661,0.736,6.257,0.0,0.233,0.233,0.0,4ZYP,1.9856106
529,29,sample_96,23,25,25,48,0.569,3.849,0.69,9.577,0.625,0.0,0.625,0.0,4ZYP,4.080225
530,30,sample_19,24,26,26,43,0.71,1.614,0.803,3.875,0.0,0.279,0.279,0.0,4ZYP,1.5913163
531,31,sample_53,25,27,27,37,0.755,1.253,0.753,4.489,0.432,0.216,0.649,0.0,4ZYP,1.6333394
532,32,sample_65,26,28,28,44,0.675,2.1,0.67,8.655,0.227,0.25,0.477,0.0,4ZYP,0.8228591
533,33,sample_18,27,29,29,42,0.553,4.928,0.828,7.553,0.0,0.333,0.333,0.0,4ZYP,0.7617154
534,34,sample_23,28,30,30,38,0.366,3.453,0.549,10.598,0.0,0.474,0.474,0.0,4ZYP,1.8702444
535,35,sample_88,29,31,31,46,0.262,9.687,0.599,11.599,0.326,0.0,0.326,0.0,4ZYP,1.997259
536,36,sample_15,30,32,32,44,0.261,7.771,0.588,10.123,0.0,0.182,0.182,0.0,4ZYP,1.8684598
537,37,sample_58,85,89,89,48,0.549,4.713,0.665,8.744,0.25,0.188,0.438,0.0,4ZYP,0.6495034
538,38,sample_3,31,33,33,44,0.304,6.405,0.574,14.614,0.227,0.136,0.364,0.0,4ZYP,1.8937428
539,39,sample_69,32,34,34,40,0.653,2.376,0.774,3.998,0.2,0.225,0.425,0.0,4ZYP,1.8796457
540,40,sample_34,85,89,89,44,0.778,1.337,0.705,7.527,0.205,0.318,0.523,0.0,4ZYP,1.6040486
541,41,sample_11,33,35,35,41,0.428,3.449,0.5,11.445,0.0,0.098,0.098,0.0,4ZYP,1.9132104
542,42,sample_84,34,36,36,48,0.717,1.728,0.577,10.458,0.125,0.104,0.229,0.0,4ZYP,1.0987837
543,43,sample_26,35,37,37,46,0.49,4.709,0.577,11.574,0.0,0.087,0.087,0.0,4ZYP,0.76166266
544,44,sample_8,89,87,87,40,0.708,1.363,0.811,4.656,0.425,0.0,0.425,0.0,4ZYP,0.6406993
545,45,sample_99,36,38,38,48,0.392,5.438,0.679,11.277,0.271,0.125,0.396,0.0,4ZYP,2.3176565
546,46,sample_76,37,39,39,49,0.432,3.843,0.526,10.636,0.122,0.367,0.49,0.0,4ZYP,2.938517
547,47,sample_50,38,40,40,46,0.742,1.77,0.629,9.039,0.109,0.0,0.109,0.0,4ZYP,0.84703255
548,48,sample_98,39,41,41,46,0.626,3.04,0.742,7.659,0.0,0.391,0.391,0.0,4ZYP,1.7718177
549,49,sample_0,40,42,42,37,0.389,4.14,0.629,10.841,0.162,0.0,0.162,0.0,4ZYP,2.0986128
550,50,sample_10,41,43,43,39,0.464,2.591,0.659,8.528,0.282,0.103,0.385,0.0,4ZYP,3.1040533
551,51,sample_83,87,90,90,37,0.6,1.961,0.581,9.828,0.0,0.243,0.243,0.0,4ZYP,1.8396517
552,52,sample_79,42,44,44,44,0.586,3.451,0.686,10.178,0.0,0.386,0.386,0.0,4ZYP,1.8387915
553,53,sample_61,43,45,45,44,0.223,11.19,0.531,15.412,0.0,0.0,0.0,0.0,4ZYP,1.8678873
554,54,sample_56,44,46,46,44,0.485,3.101,0.51,10.945,0.0,0.205,0.205,0.0,4ZYP,1.8446597
555,55,sample_37,45,47,47,49,0.641,2.596,0.68,6.591,0.102,0.184,0.286,0.0,4ZYP,1.9985387
556,56,sample_55,46,48,48,40,0.48,2.918,0.553,11.079,0.25,0.0,0.25,0.0,4ZYP,1.6977681
557,57,sample_54,47,49,49,44,0.325,5.138,0.524,13.999,0.0,0.0,0.0,0.0,4ZYP,1.6598519
558,58,sample_86,86,88,88,40,0.792,1.03,0.734,6.496,0.0,0.25,0.25,0.0,4ZYP,0.68673116
559,59,sample_38,48,50,50,50,0.544,2.982,0.721,6.701,0.0,0.18,0.18,0.0,4ZYP,1.9262897
560,60,sample_77,49,51,51,45,0.595,3.099,0.584,9.744,0.0,0.178,0.178,0.0,4ZYP,1.001803
561,61,sample_35,50,52,52,43,0.432,5.12,0.703,10.528,0.326,0.0,0.326,0.0,4ZYP,1.8027308
562,62,sample_87,51,53,53,40,0.232,6.782,0.672,7.498,0.0,0.0,0.0,0.0,4ZYP,3.6574204
563,63,sample_93,52,54,54,45,0.552,7.08,0.668,9.135,0.0,0.089,0.089,0.0,4ZYP,0.69967854
564,64,sample_95,53,55,55,40,0.528,2.302,0.678,6.659,0.175,0.125,0.3,0.0,4ZYP,1.0251926
565,65,sample_17,54,56,56,45,0.408,4.402,0.67,7.121,0.267,0.244,0.511,0.0,4ZYP,2.1183538
566,66,sample_47,55,57,57,41,0.565,3.324,0.659,7.67,0.0,0.268,0.268,0.0,4ZYP,1.7038883
567,67,sample_5,56,58,58,36,0.843,0.75,0.705,7.646,0.0,0.472,0.472,0.0,4ZYP,0.60824025
568,68,sample_78,89,87,87,39,0.587,4.049,0.799,5.015,0.256,0.282,0.538,0.0,4ZYP,0.72334933
569,69,sample_36,57,59,59,39,0.297,7.187,0.633,9.091,0.282,0.231,0.513,0.0,4ZYP,1.8387862
570,70,sample_59,58,60,60,48,0.622,2.635,0.608,9.927,0.167,0.125,0.292,0.0,4ZYP,0.8142277
571,71,sample_46,59,61,61,44,0.555,2.632,0.532,9.885,0.205,0.0,0.205,0.0,4ZYP,1.8838216
572,72,sample_97,86,88,88,41,0.78,1.175,0.694,6.547,0.0,0.317,0.317,0.0,4ZYP,0.7557336
573,73,sample_82,60,62,62,42,0.298,12.294,0.604,15.69,0.0,0.0,0.0,0.0,4ZYP,2.0070329
574,74,sample_89,61,63,63,43,0.468,7.907,0.639,11.335,0.279,0.0,0.279,0.0,4ZYP,1.949841
575,75,sample_48,90,92,92,41,0.52,5.647,0.663,9.155,0.244,0.122,0.366,0.0,4ZYP,1.8123242
576,76,sample_73,62,64,64,40,0.432,4.277,0.548,11.438,0.175,0.1,0.275,0.0,4ZYP,2.1716762
577,77,sample_92,63,65,65,42,0.461,5.277,0.687,10.894,0.0,0.333,0.333,0.0,4ZYP,2.0673592
578,78,sample_6,64,66,66,46,0.8,1.346,0.779,6.014,0.109,0.261,0.37,0.0,4ZYP,0.96146023
579,79,sample_71,65,67,67,45,0.426,4.16,0.756,8.546,0.0,0.133,0.133,0.0,4ZYP,0.8355214
580,80,sample_63,66,68,68,38,0.426,6.187,0.612,10.918,0.0,0.105,0.105,0.0,4ZYP,1.7556627
581,81,sample_51,67,69,69,46,0.561,2.822,0.654,8.322,0.0,0.109,0.109,0.0,4ZYP,1.6810995
582,82,sample_25,68,70,70,47,0.677,1.735,0.64,9.629,0.128,0.191,0.319,0.0,4ZYP,1.6592134
583,83,sample_66,69,71,71,47,0.385,6.055,0.576,13.879,0.128,0.0,0.128,0.0,4ZYP,1.7160043
584,84,sample_43,70,72,72,48,0.582,2.344,0.657,7.273,0.375,0.0,0.375,0.0,4ZYP,1.7655511
585,85,sample_57,71,73,73,38,0.541,3.953,0.72,9.886,0.0,0.263,0.263,0.0,4ZYP,1.6803381
586,86,sample_72,72,74,74,42,0.514,2.318,0.538,11.28,0.0,0.119,0.119,0.0,4ZYP,1.8408798
587,87,sample_62,73,75,75,38,0.403,6.179,0.523,13.277,0.0,0.395,0.395,0.0,4ZYP,2.75927
588,88,sample_28,74,76,76,40,0.578,7.762,0.638,9.051,0.0,0.275,0.275,0.0,4ZYP,0.8751962
589,89,sample_52,75,77,77,46,0.744,1.657,0.664,7.185,0.0,0.196,0.196,0.0,4ZYP,1.6402065
590,90,sample_27,76,78,78,40,0.698,1.893,0.834,3.8,0.0,0.425,0.425,0.0,4ZYP,1.7703207
591,91,sample_91,77,79,79,41,0.688,1.668,0.791,3.952,0.341,0.0,0.341,0.0,4ZYP,1.6932586
592,92,sample_40,78,80,80,50,0.579,2.649,0.526,11.267,0.0,0.26,0.26,0.0,4ZYP,1.7077198
593,93,sample_90,79,81,81,44,0.481,4.431,0.633,10.414,0.0,0.227,0.227,0.0,4ZYP,2.1370256
594,94,sample_24,80,82,82,40,0.518,4.418,0.754,9.867,0.0,0.275,0.275,0.0,4ZYP,1.8331155
595,95,sample_49,81,83,83,43,0.849,0.895,0.707,6.222,0.256,0.0,0.256,0.0,4ZYP,0.8205563
596,96,sample_1,85,89,89,45,0.731,1.498,0.727,5.671,0.267,0.222,0.489,0.0,4ZYP,0.7492107
597,97,sample_33,82,84,84,44,0.451,3.497,0.584,10.406,0.205,0.114,0.318,0.0,4ZYP,1.7565037
598,98,sample_64,83,85,85,41,0.578,2.047,0.711,6.5,0.463,0.0,0.463,0.0,4ZYP,2.1590664
599,99,sample_67,84,86,86,50,0.835,1.224,0.567,9.404,0.0,0.44,0.44,0.0,4ZYP,0.7533141
600,0,sample_0,0,0,0,56,0.759,1.904,0.708,8.193,0.518,0.071,0.589,0.0,5TRV_short,1.161912
601,1,sample_1,1,1,1,56,0.377,8.666,0.738,10.599,0.821,0.0,0.821,0.0,5TRV_short,4.444633
602,2,sample_10,2,2,2,56,0.68,2.125,0.684,9.124,0.536,0.0,0.536,0.0,5TRV_short,1.167172
603,3,sample_11,86,89,89,56,0.526,5.844,0.778,7.176,0.839,0.0,0.839,0.0,5TRV_short,5.0665092
604,4,sample_12,3,3,3,56,0.706,3.399,0.837,4.03,0.732,0.0,0.732,0.0,5TRV_short,3.239881
605,5,sample_13,4,4,4,56,0.495,4.333,0.674,7.554,0.643,0.0,0.643,0.0,5TRV_short,3.999365
606,6,sample_14,5,5,5,56,0.288,9.607,0.526,15.196,0.536,0.0,0.536,0.0,5TRV_short,3.8979695
607,7,sample_15,6,6,6,56,0.405,5.391,0.594,15.921,0.268,0.0,0.268,0.0,5TRV_short,1.7183268
608,8,sample_16,7,7,7,56,0.372,8.228,0.583,13.722,0.321,0.0,0.321,0.0,5TRV_short,3.804249
609,9,sample_17,8,8,8,56,0.613,2.418,0.825,5.0,0.732,0.0,0.732,0.0,5TRV_short,1.9199953
610,10,sample_18,9,9,9,56,0.698,4.641,0.655,10.611,0.607,0.0,0.607,0.0,5TRV_short,4.29197
611,11,sample_19,10,10,10,56,0.548,4.648,0.69,10.512,0.714,0.0,0.714,0.0,5TRV_short,3.3025703
612,12,sample_2,11,11,11,56,0.586,3.362,0.767,7.073,0.536,0.0,0.536,0.0,5TRV_short,1.3220143
613,13,sample_20,12,12,12,56,0.648,4.994,0.786,11.978,0.393,0.071,0.464,0.0,5TRV_short,0.5634595
614,14,sample_21,86,89,89,56,0.35,11.204,0.781,11.499,0.839,0.0,0.839,0.0,5TRV_short,5.238773
615,15,sample_22,89,93,93,56,0.785,1.652,0.755,6.06,0.214,0.286,0.5,0.0,5TRV_short,1.0742034
616,16,sample_23,13,13,13,56,0.569,2.91,0.639,10.802,0.411,0.071,0.482,0.0,5TRV_short,1.5266119
617,17,sample_24,88,92,92,56,0.855,1.116,0.817,3.255,0.679,0.0,0.679,0.0,5TRV_short,0.93059355
618,18,sample_25,14,14,14,56,0.636,7.482,0.764,9.771,0.518,0.0,0.518,0.0,5TRV_short,4.5367436
619,19,sample_26,86,15,15,56,0.632,6.478,0.799,5.762,0.768,0.0,0.768,0.0,5TRV_short,4.998188
620,20,sample_27,15,16,16,56,0.437,7.289,0.567,12.468,0.464,0.0,0.464,0.0,5TRV_short,3.7553604
621,21,sample_28,16,17,17,56,0.569,3.809,0.555,12.733,0.304,0.071,0.375,0.0,5TRV_short,2.635304
622,22,sample_29,87,90,90,56,0.386,15.533,0.765,11.073,0.714,0.0,0.714,0.0,5TRV_short,5.257248
623,23,sample_3,17,18,18,56,0.906,0.858,0.845,3.345,0.446,0.0,0.446,0.0,5TRV_short,0.60223293
624,24,sample_30,18,19,19,56,0.81,1.612,0.773,4.853,0.482,0.143,0.625,0.0,5TRV_short,0.9903343
625,25,sample_31,19,20,20,56,0.584,8.375,0.671,10.941,0.571,0.0,0.571,0.0,5TRV_short,3.056077
626,26,sample_32,20,21,21,56,0.474,5.382,0.718,6.718,0.643,0.0,0.643,0.0,5TRV_short,5.19511
627,27,sample_33,21,22,22,56,0.449,5.371,0.496,12.1,0.25,0.143,0.393,0.0,5TRV_short,1.8696349
628,28,sample_34,22,23,23,56,0.363,9.565,0.629,12.51,0.714,0.0,0.714,0.0,5TRV_short,2.6180131
629,29,sample_35,23,24,24,56,0.363,10.817,0.566,13.021,0.518,0.0,0.518,0.0,5TRV_short,3.0506108
630,30,sample_36,24,25,25,56,0.399,8.483,0.63,14.632,0.214,0.0,0.214,0.0,5TRV_short,4.3950605
631,31,sample_37,25,26,26,56,0.769,2.083,0.65,8.934,0.304,0.232,0.536,0.0,5TRV_short,2.2261038
632,32,sample_38,26,27,27,56,0.609,5.022,0.646,11.807,0.482,0.0,0.482,0.0,5TRV_short,2.9746733
633,33,sample_39,27,28,28,56,0.375,10.045,0.559,15.755,0.268,0.0,0.268,0.0,5TRV_short,1.9393182
634,34,sample_4,28,29,29,56,0.479,7.087,0.602,12.251,0.482,0.0,0.482,0.0,5TRV_short,2.1074183
635,35,sample_40,87,30,30,56,0.456,8.434,0.822,8.31,0.804,0.0,0.804,0.0,5TRV_short,5.0260787
636,36,sample_41,29,31,31,56,0.504,5.813,0.717,10.213,0.643,0.0,0.643,0.0,5TRV_short,4.032904
637,37,sample_42,30,32,32,56,0.726,1.977,0.637,10.613,0.232,0.268,0.5,0.0,5TRV_short,1.0073584
638,38,sample_43,31,33,33,56,0.572,7.471,0.834,5.929,0.839,0.0,0.839,0.0,5TRV_short,5.3012986
639,39,sample_44,32,34,34,56,0.5,4.213,0.548,11.527,0.25,0.0,0.25,0.0,5TRV_short,1.9332741
640,40,sample_45,33,35,35,56,0.47,4.845,0.734,8.769,0.732,0.0,0.732,0.0,5TRV_short,2.684123
641,41,sample_46,86,91,91,56,0.508,7.288,0.755,6.026,0.804,0.0,0.804,0.0,5TRV_short,3.8868124
642,42,sample_47,34,36,36,56,0.481,3.8,0.692,9.993,0.661,0.0,0.661,0.0,5TRV_short,3.018663
643,43,sample_48,86,91,91,56,0.597,3.859,0.737,6.594,0.696,0.0,0.696,0.0,5TRV_short,3.3299205
644,44,sample_49,35,37,37,56,0.895,0.873,0.761,4.941,0.214,0.393,0.607,0.0,5TRV_short,0.83723307
645,45,sample_5,36,38,38,56,0.864,1.994,0.813,4.129,0.196,0.268,0.464,0.0,5TRV_short,0.679946
646,46,sample_50,37,39,39,56,0.726,2.6,0.728,5.807,0.625,0.0,0.625,0.0,5TRV_short,1.6824223
647,47,sample_51,38,40,40,56,0.572,3.31,0.661,9.964,0.232,0.232,0.464,0.0,5TRV_short,2.6943994
648,48,sample_52,39,41,41,56,0.352,7.146,0.632,13.915,0.446,0.0,0.446,0.0,5TRV_short,3.3886328
649,49,sample_53,40,42,42,56,0.854,1.477,0.854,3.014,0.607,0.0,0.607,0.0,5TRV_short,1.0150411
650,50,sample_54,86,43,43,56,0.429,8.661,0.755,7.415,0.786,0.0,0.786,0.0,5TRV_short,5.0593615
651,51,sample_55,41,44,44,56,0.595,2.643,0.707,7.557,0.232,0.161,0.393,0.0,5TRV_short,1.8540655
652,52,sample_56,42,45,45,56,0.433,4.114,0.834,6.305,0.768,0.0,0.768,0.0,5TRV_short,3.6949532
653,53,sample_57,43,46,46,56,0.641,2.519,0.687,8.988,0.232,0.25,0.482,0.0,5TRV_short,1.1982443
654,54,sample_58,44,47,47,56,0.552,3.785,0.575,10.71,0.214,0.089,0.304,0.0,5TRV_short,1.3824326
655,55,sample_59,45,48,48,56,0.545,3.853,0.602,9.7,0.536,0.0,0.536,0.0,5TRV_short,3.167629
656,56,sample_6,46,49,49,56,0.698,7.76,0.836,4.926,0.821,0.0,0.821,0.0,5TRV_short,5.025236
657,57,sample_60,47,50,50,56,0.52,3.547,0.531,11.45,0.625,0.0,0.625,0.0,5TRV_short,2.2003512
658,58,sample_61,48,51,51,56,0.488,3.772,0.643,10.747,0.518,0.0,0.518,0.0,5TRV_short,1.8396639
659,59,sample_62,49,52,52,56,0.703,1.741,0.681,8.664,0.232,0.232,0.464,0.0,5TRV_short,0.9109787
660,60,sample_63,50,53,53,56,0.415,8.692,0.639,12.233,0.5,0.0,0.5,0.0,5TRV_short,2.2599266
661,61,sample_64,51,54,54,56,0.369,5.395,0.641,10.498,0.661,0.0,0.661,0.0,5TRV_short,3.717872
662,62,sample_65,52,55,55,56,0.458,6.734,0.677,8.929,0.357,0.125,0.482,0.0,5TRV_short,5.111181
663,63,sample_66,53,56,56,56,0.398,6.607,0.684,9.787,0.661,0.0,0.661,0.0,5TRV_short,3.6794605
664,64,sample_67,89,93,93,56,0.554,4.113,0.657,7.807,0.357,0.161,0.518,0.0,5TRV_short,3.3765013
665,65,sample_68,54,57,57,56,0.732,1.718,0.623,8.442,0.321,0.071,0.393,0.0,5TRV_short,1.1532162
666,66,sample_69,55,58,58,56,0.372,8.278,0.729,11.453,0.607,0.0,0.607,0.0,5TRV_short,2.5583842
667,67,sample_7,86,91,91,56,0.648,2.634,0.751,6.644,0.714,0.0,0.714,0.0,5TRV_short,1.6491222
668,68,sample_70,56,59,59,56,0.301,11.751,0.57,17.008,0.411,0.0,0.411,0.0,5TRV_short,4.944614
669,69,sample_71,57,60,60,56,0.695,2.049,0.769,7.254,0.696,0.0,0.696,0.0,5TRV_short,1.1566784
670,70,sample_72,58,61,61,56,0.663,4.694,0.609,12.06,0.518,0.0,0.518,0.0,5TRV_short,3.923971
671,71,sample_73,87,90,90,56,0.408,8.713,0.705,12.979,0.625,0.0,0.625,0.0,5TRV_short,2.2955277
672,72,sample_74,59,62,62,56,0.428,6.271,0.693,10.77,0.643,0.0,0.643,0.0,5TRV_short,3.3580687
673,73,sample_75,60,63,63,56,0.439,4.998,0.531,12.452,0.232,0.0,0.232,0.0,5TRV_short,2.7775092
674,74,sample_76,61,64,64,56,0.389,5.814,0.516,12.906,0.25,0.107,0.357,0.0,5TRV_short,2.1157775
675,75,sample_77,62,65,65,56,0.33,9.264,0.696,10.275,0.411,0.071,0.482,0.0,5TRV_short,3.3738568
676,76,sample_78,88,92,92,56,0.859,1.278,0.736,6.173,0.482,0.071,0.554,0.0,5TRV_short,1.4412502
677,77,sample_79,63,66,66,56,0.635,2.618,0.642,9.516,0.589,0.0,0.589,0.0,5TRV_short,1.9796509
678,78,sample_8,64,67,67,56,0.864,1.145,0.908,2.613,0.429,0.25,0.679,0.0,5TRV_short,0.6464546
679,79,sample_80,65,68,68,56,0.415,8.965,0.721,10.682,0.589,0.0,0.589,0.0,5TRV_short,4.0263495
680,80,sample_81,66,69,69,56,0.569,3.114,0.537,13.089,0.321,0.0,0.321,0.0,5TRV_short,1.5721803
681,81,sample_82,67,70,70,56,0.506,5.167,0.708,9.837,0.714,0.0,0.714,0.0,5TRV_short,2.1613262
682,82,sample_83,68,71,71,56,0.463,4.498,0.791,7.198,0.696,0.0,0.696,0.0,5TRV_short,3.1532893
