,index,domain,single_cluster_idx,complete_cluster_idx,average_cluster_idx,seqlen,scTM,scRMSD,pLDDT,pAE,pct_helix,pct_strand,pct_ss,pct_left_helix,task,motifRMSD
457,57,sample_60,57,57,57,85,0.525,6.533,0.506,15.481,0.318,0.0,0.318,0.0,7MRX_85,1.7877083
458,58,sample_61,58,58,58,85,0.419,9.299,0.67,13.077,0.682,0.0,0.682,0.0,7MRX_85,2.55103
459,59,sample_62,59,59,59,85,0.54,4.954,0.502,15.753,0.447,0.071,0.518,0.0,7MRX_85,3.0413823
460,60,sample_63,60,60,60,85,0.507,5.698,0.471,16.025,0.2,0.165,0.365,0.0,7MRX_85,5.4362516
461,61,sample_64,61,61,61,85,0.734,2.833,0.589,11.765,0.635,0.0,0.635,0.0,7MRX_85,1.1835952
462,62,sample_65,62,62,62,85,0.186,16.683,0.482,22.368,0.118,0.0,0.118,0.0,7MRX_85,3.9129477
463,63,sample_66,63,63,63,85,0.258,11.953,0.418,16.914,0.224,0.0,0.224,0.0,7MRX_85,5.383808
464,64,sample_67,64,64,64,85,0.334,8.633,0.423,16.444,0.212,0.153,0.365,0.0,7MRX_85,2.8493812
465,65,sample_68,65,65,65,85,0.619,3.753,0.695,10.121,0.659,0.0,0.659,0.0,7MRX_85,2.8089004
466,66,sample_69,66,66,66,85,0.79,2.244,0.672,8.385,0.4,0.106,0.506,0.0,7MRX_85,1.8762197
467,67,sample_7,67,67,67,85,0.3,11.199,0.504,15.873,0.506,0.0,0.506,0.0,7MRX_85,3.7330036
468,68,sample_70,68,68,68,85,0.718,3.359,0.64,9.788,0.424,0.0,0.424,0.0,7MRX_85,1.8568951
469,69,sample_71,69,69,69,85,0.558,9.214,0.454,16.934,0.529,0.0,0.529,0.0,7MRX_85,2.3569481
470,70,sample_72,70,70,70,85,0.382,8.711,0.503,15.5,0.271,0.141,0.412,0.0,7MRX_85,3.5342984
471,71,sample_73,71,71,71,85,0.297,9.735,0.445,14.685,0.188,0.176,0.365,0.0,7MRX_85,3.412097
472,72,sample_74,72,72,72,85,0.293,10.589,0.446,16.704,0.459,0.0,0.459,0.0,7MRX_85,3.5387595
473,73,sample_75,73,73,73,85,0.408,10.098,0.466,16.288,0.471,0.0,0.471,0.0,7MRX_85,3.959147
474,74,sample_76,74,74,74,85,0.446,6.032,0.504,12.665,0.271,0.235,0.506,0.0,7MRX_85,2.46014
475,75,sample_77,75,75,75,85,0.2,10.576,0.358,16.9,0.071,0.0,0.071,0.0,7MRX_85,5.0366826
476,76,sample_78,76,76,76,85,0.477,9.804,0.658,9.077,0.624,0.0,0.624,0.0,7MRX_85,2.850812
477,77,sample_79,77,77,77,85,0.412,9.019,0.484,13.856,0.188,0.235,0.424,0.0,7MRX_85,4.9954014
478,78,sample_8,78,78,78,85,0.576,4.464,0.48,13.765,0.341,0.0,0.341,0.0,7MRX_85,2.400986
479,79,sample_80,79,79,79,85,0.486,4.852,0.448,16.508,0.471,0.0,0.471,0.0,7MRX_85,4.6752987
480,80,sample_81,80,80,80,85,0.577,6.316,0.608,11.68,0.741,0.0,0.741,0.0,7MRX_85,3.6520145
481,81,sample_82,81,81,81,85,0.237,10.387,0.402,15.731,0.224,0.059,0.282,0.0,7MRX_85,4.939382
482,82,sample_83,82,82,82,85,0.409,5.891,0.495,15.301,0.271,0.059,0.329,0.0,7MRX_85,5.065536
483,83,sample_84,83,83,83,85,0.395,6.858,0.658,11.263,0.753,0.0,0.753,0.0,7MRX_85,3.4307296
484,84,sample_85,84,84,84,85,0.318,11.982,0.397,16.944,0.235,0.0,0.235,0.0,7MRX_85,3.5096064
485,85,sample_86,85,85,85,85,0.502,7.094,0.508,13.497,0.224,0.153,0.376,0.0,7MRX_85,2.6074953
486,86,sample_87,86,86,86,85,0.482,5.368,0.513,12.999,0.482,0.0,0.482,0.0,7MRX_85,2.3969104
487,87,sample_88,87,87,87,85,0.888,1.453,0.778,6.034,0.647,0.0,0.647,0.0,7MRX_85,2.0257618
488,88,sample_89,88,88,88,85,0.219,13.859,0.447,19.918,0.2,0.0,0.2,0.0,7MRX_85,3.3941917
489,89,sample_9,89,89,89,85,0.733,3.036,0.57,11.313,0.388,0.0,0.388,0.0,7MRX_85,2.5791173
490,90,sample_90,90,90,90,85,0.528,4.404,0.736,7.768,0.753,0.0,0.753,0.0,7MRX_85,1.9792248
491,91,sample_91,91,91,91,85,0.467,7.189,0.521,15.861,0.612,0.0,0.612,0.0,7MRX_85,6.2773695
492,92,sample_92,92,92,92,85,0.476,6.089,0.611,11.469,0.624,0.0,0.624,0.0,7MRX_85,2.7598455
493,93,sample_93,93,93,93,85,0.35,9.006,0.449,15.57,0.153,0.212,0.365,0.0,7MRX_85,7.366253
494,94,sample_94,94,94,94,85,0.784,2.66,0.568,11.035,0.553,0.0,0.553,0.0,7MRX_85,2.293743
495,95,sample_95,95,95,95,85,0.556,6.127,0.527,13.008,0.624,0.0,0.624,0.0,7MRX_85,2.8338823
496,96,sample_96,96,96,96,85,0.26,11.648,0.462,13.987,0.447,0.0,0.447,0.0,7MRX_85,4.778103
497,97,sample_97,97,97,97,85,0.393,5.694,0.506,15.211,0.341,0.2,0.541,0.0,7MRX_85,2.247345
498,98,sample_98,98,98,98,85,0.378,6.812,0.542,17.733,0.459,0.0,0.459,0.0,7MRX_85,1.1681201
499,99,sample_99,99,99,99,85,0.538,4.993,0.491,13.904,0.247,0.047,0.294,0.0,7MRX_85,3.6212907
500,0,sample_56,0,0,0,40,0.293,8.064,0.614,10.355,0.525,0.0,0.525,0.0,4ZYP,3.819409
501,1,sample_31,1,1,1,37,0.258,6.015,0.521,10.385,0.0,0.0,0.0,0.0,4ZYP,2.364883
502,2,sample_50,2,2,2,43,0.308,5.535,0.602,9.869,0.465,0.0,0.465,0.0,4ZYP,5.298155
503,3,sample_27,3,3,3,46,0.302,8.303,0.534,12.566,0.587,0.087,0.674,0.0,4ZYP,5.2624984
504,4,sample_92,4,4,4,41,0.353,4.593,0.605,10.472,0.463,0.0,0.463,0.0,4ZYP,2.873024
505,5,sample_57,5,5,5,44,0.471,3.477,0.615,10.299,0.705,0.0,0.705,0.0,4ZYP,4.813042
506,6,sample_53,6,6,6,46,0.536,3.06,0.644,9.828,0.565,0.0,0.565,0.0,4ZYP,2.9004962
507,7,sample_62,7,7,7,44,0.553,3.541,0.613,9.582,0.591,0.0,0.591,0.0,4ZYP,4.6875787
508,8,sample_93,8,8,8,42,0.307,13.371,0.737,9.403,0.524,0.0,0.524,0.0,4ZYP,7.560796
509,9,sample_64,9,9,9,38,0.265,5.409,0.633,10.596,0.658,0.0,0.658,0.0,4ZYP,4.9073787
510,10,sample_86,10,10,10,43,0.427,4.241,0.703,6.965,0.419,0.093,0.512,0.0,4ZYP,1.6003996
511,11,sample_63,11,11,11,38,0.594,1.993,0.638,8.486,0.421,0.105,0.526,0.0,4ZYP,1.6720484
512,12,sample_85,12,12,12,48,0.539,3.799,0.548,10.793,0.354,0.0,0.354,0.0,4ZYP,2.4748998
513,13,sample_58,13,13,13,38,0.351,12.033,0.592,14.387,0.553,0.0,0.553,0.0,4ZYP,5.761886
514,14,sample_7,14,14,14,46,0.541,2.567,0.765,5.469,0.37,0.109,0.478,0.0,4ZYP,1.8233769
515,15,sample_75,15,15,15,43,0.318,6.718,0.578,10.747,0.163,0.093,0.256,0.0,4ZYP,1.9826021
516,16,sample_61,16,16,16,44,0.494,3.639,0.568,12.413,0.227,0.0,0.227,0.0,4ZYP,1.2941955
517,17,sample_10,17,17,17,43,0.356,6.938,0.604,11.166,0.488,0.0,0.488,0.0,4ZYP,5.9349904
518,18,sample_94,18,18,18,45,0.236,10.468,0.56,16.683,0.0,0.0,0.0,0.0,4ZYP,2.31195
519,19,sample_26,19,19,19,47,0.39,5.713,0.572,9.95,0.362,0.085,0.447,0.0,4ZYP,1.8599523
520,20,sample_87,20,20,20,40,0.313,4.475,0.464,13.286,0.0,0.1,0.1,0.0,4ZYP,2.1723833
521,21,sample_66,21,21,21,44,0.409,3.558,0.575,13.073,0.477,0.0,0.477,0.0,4ZYP,3.4720123
522,22,sample_68,22,22,22,50,0.34,6.65,0.55,12.757,0.42,0.0,0.42,0.0,4ZYP,4.5431557
523,23,sample_18,23,23,23,45,0.701,2.356,0.649,8.333,0.2,0.0,0.2,0.0,4ZYP,0.6116064
524,24,sample_55,24,24,24,44,0.443,4.488,0.566,9.856,0.5,0.0,0.5,0.0,4ZYP,2.1695976
525,25,sample_11,25,25,25,39,0.332,7.453,0.691,7.909,0.0,0.282,0.282,0.0,4ZYP,1.9457939
526,26,sample_33,26,26,26,42,0.341,5.997,0.616,10.383,0.667,0.0,0.667,0.0,4ZYP,5.0968723
527,27,sample_42,27,27,27,40,0.467,3.061,0.532,12.676,0.0,0.0,0.0,0.0,4ZYP,1.7537603
528,28,sample_19,28,28,28,42,0.539,3.152,0.639,9.412,0.595,0.0,0.595,0.0,4ZYP,3.7510662
529,29,sample_73,29,29,29,42,0.344,8.918,0.565,12.215,0.452,0.0,0.452,0.0,4ZYP,2.3248477
530,30,sample_77,30,30,30,49,0.408,10.446,0.584,11.774,0.429,0.082,0.51,0.0,4ZYP,1.8262902
531,31,sample_9,31,31,31,40,0.385,4.212,0.608,11.655,0.3,0.0,0.3,0.0,4ZYP,3.4428782
532,32,sample_74,32,32,32,40,0.315,9.164,0.526,13.202,0.225,0.1,0.325,0.0,4ZYP,1.6372963
533,33,sample_81,33,33,33,49,0.243,8.82,0.513,12.741,0.327,0.0,0.327,0.0,4ZYP,2.7095487
534,34,sample_80,34,34,34,44,0.693,1.874,0.724,6.882,0.5,0.0,0.5,0.0,4ZYP,2.514769
535,35,sample_59,35,35,35,48,0.308,7.408,0.504,12.996,0.146,0.083,0.229,0.0,4ZYP,2.345398
536,36,sample_78,36,36,36,45,0.477,5.004,0.502,11.693,0.4,0.0,0.4,0.0,4ZYP,2.4410448
537,37,sample_48,37,37,37,41,0.274,6.965,0.634,15.244,0.268,0.0,0.268,0.0,4ZYP,7.364504
538,38,sample_83,38,38,38,42,0.351,7.295,0.614,11.099,0.595,0.0,0.595,0.0,4ZYP,5.161596
539,39,sample_30,39,39,39,40,0.321,5.985,0.575,14.408,0.325,0.0,0.325,0.0,4ZYP,2.282824
540,40,sample_36,40,40,40,43,0.254,6.314,0.542,16.499,0.256,0.0,0.256,0.0,4ZYP,2.9174907
541,41,sample_14,41,41,41,41,0.402,5.915,0.767,10.401,0.732,0.0,0.732,0.0,4ZYP,7.305888
542,42,sample_96,42,42,42,40,0.296,6.766,0.797,7.658,0.425,0.0,0.425,0.0,4ZYP,6.960079
543,43,sample_69,43,43,43,38,0.331,4.364,0.503,14.217,0.395,0.0,0.395,0.0,4ZYP,2.5742736
544,44,sample_8,44,44,44,40,0.386,4.492,0.464,14.591,0.45,0.0,0.45,0.0,4ZYP,3.136789
545,45,sample_88,45,45,45,40,0.429,4.472,0.694,8.625,0.375,0.1,0.475,0.0,4ZYP,0.94131446
546,46,sample_24,46,46,46,38,0.263,5.25,0.497,13.955,0.184,0.0,0.184,0.0,4ZYP,2.3043003
547,47,sample_54,47,47,47,37,0.63,3.726,0.668,9.827,0.0,0.27,0.27,0.0,4ZYP,0.8197338
548,48,sample_20,48,48,48,43,0.528,2.315,0.539,11.278,0.442,0.0,0.442,0.0,4ZYP,2.0213027
549,49,sample_23,49,49,49,46,0.625,2.107,0.757,5.201,0.391,0.0,0.391,0.0,4ZYP,0.94030744
550,50,sample_60,50,50,50,48,0.579,3.454,0.641,13.165,0.229,0.125,0.354,0.0,4ZYP,0.8886884
551,51,sample_97,51,51,51,48,0.498,4.289,0.677,8.575,0.458,0.0,0.458,0.0,4ZYP,2.091725
552,52,sample_4,52,52,52,44,0.387,6.957,0.619,11.078,0.5,0.0,0.5,0.0,4ZYP,3.4362307
553,53,sample_99,53,53,53,46,0.549,2.425,0.61,9.471,0.0,0.109,0.109,0.0,4ZYP,1.6978222
554,54,sample_35,54,54,54,44,0.431,3.726,0.44,13.2,0.0,0.091,0.091,0.0,4ZYP,1.9524666
555,55,sample_29,55,55,55,40,0.381,5.762,0.593,10.127,0.475,0.0,0.475,0.0,4ZYP,2.4696589
556,56,sample_51,56,56,56,46,0.497,4.741,0.69,9.633,0.543,0.087,0.63,0.0,4ZYP,1.697619
557,57,sample_17,57,57,57,50,0.424,4.496,0.642,8.298,0.46,0.08,0.54,0.0,4ZYP,1.844322
558,58,sample_3,58,58,58,48,0.229,6.72,0.519,12.467,0.0,0.208,0.208,0.0,4ZYP,2.959634
559,59,sample_5,59,59,59,42,0.598,2.895,0.885,2.716,0.571,0.095,0.667,0.0,4ZYP,1.7460607
560,60,sample_38,60,60,60,49,0.683,2.407,0.611,8.372,0.469,0.0,0.469,0.0,4ZYP,2.967505
561,61,sample_82,61,61,61,44,0.735,1.929,0.639,8.31,0.0,0.159,0.159,0.0,4ZYP,0.9894069
562,62,sample_25,62,62,62,40,0.365,6.034,0.524,12.28,0.25,0.0,0.25,0.0,4ZYP,2.4609053
563,63,sample_41,63,63,63,50,0.375,4.481,0.576,10.08,0.42,0.1,0.52,0.0,4ZYP,1.5853591
564,64,sample_72,64,64,64,45,0.337,4.209,0.614,10.987,0.444,0.0,0.444,0.0,4ZYP,1.8417251
565,65,sample_76,65,65,65,39,0.591,3.355,0.572,9.469,0.0,0.359,0.359,0.0,4ZYP,1.4840246
566,66,sample_21,66,66,66,46,0.47,8.129,0.616,10.778,0.283,0.217,0.5,0.0,4ZYP,1.7329525
567,67,sample_32,67,67,67,43,0.339,7.526,0.477,14.847,0.0,0.186,0.186,0.0,4ZYP,2.283278
568,68,sample_34,68,68,68,44,0.326,8.385,0.58,11.277,0.0,0.25,0.25,0.0,4ZYP,1.7893382
569,69,sample_12,69,69,69,41,0.34,3.827,0.573,14.842,0.39,0.0,0.39,0.0,4ZYP,4.7178097
570,70,sample_2,70,70,70,45,0.612,3.304,0.621,8.401,0.378,0.0,0.378,0.0,4ZYP,3.2693594
571,71,sample_70,71,71,71,40,0.28,5.69,0.512,11.361,0.0,0.25,0.25,0.0,4ZYP,1.846342
572,72,sample_40,72,72,72,45,0.642,2.217,0.659,8.885,0.556,0.0,0.556,0.0,4ZYP,3.0230236
573,73,sample_43,73,73,73,35,0.307,5.51,0.588,11.298,0.171,0.0,0.171,0.0,4ZYP,2.1434784
574,74,sample_52,74,74,74,46,0.398,4.824,0.655,13.396,0.543,0.0,0.543,0.0,4ZYP,2.6093793
575,75,sample_16,75,75,75,44,0.409,8.122,0.6,10.793,0.364,0.114,0.477,0.0,4ZYP,2.0431023
576,76,sample_90,76,76,76,43,0.261,8.238,0.51,14.599,0.163,0.0,0.163,0.0,4ZYP,6.0321236
577,77,sample_79,77,77,77,39,0.265,5.158,0.517,13.918,0.41,0.0,0.41,0.0,4ZYP,4.8423033
578,78,sample_98,78,78,78,41,0.605,2.983,0.637,9.384,0.537,0.0,0.537,0.0,4ZYP,4.0348096
579,79,sample_13,79,79,79,42,0.447,3.487,0.606,8.964,0.429,0.0,0.429,0.0,4ZYP,2.1528451
580,80,sample_15,80,80,80,47,0.318,6.392,0.557,14.191,0.532,0.0,0.532,0.0,4ZYP,1.8925537
581,81,sample_67,81,81,81,47,0.35,5.538,0.463,16.289,0.128,0.0,0.128,0.0,4ZYP,1.8896996
582,82,sample_6,82,82,82,36,0.321,6.473,0.528,15.032,0.0,0.0,0.0,0.0,4ZYP,1.8748754
583,83,sample_37,83,83,83,39,0.412,4.048,0.519,11.644,0.128,0.0,0.128,0.0,4ZYP,2.0046735
584,84,sample_71,84,84,84,38,0.423,4.084,0.486,11.875,0.0,0.105,0.105,0.0,4ZYP,1.8258917
585,85,sample_100,85,85,85,48,0.406,3.617,0.509,11.764,0.0,0.271,0.271,0.0,4ZYP,1.5163893
586,86,sample_45,86,86,86,46,0.4,8.292,0.728,7.371,0.478,0.0,0.478,0.0,4ZYP,2.308532
587,87,sample_47,87,87,87,44,0.377,3.977,0.653,9.298,0.5,0.091,0.591,0.0,4ZYP,1.9196756
588,88,sample_1,88,88,88,37,0.348,5.696,0.673,7.707,0.486,0.0,0.486,0.0,4ZYP,2.1944187
589,89,sample_44,89,89,89,48,0.363,6.521,0.685,10.655,0.292,0.208,0.5,0.0,4ZYP,2.3807127
590,90,sample_46,90,90,90,47,0.362,3.841,0.503,14.194,0.191,0.0,0.191,0.0,4ZYP,1.8888096
591,91,sample_49,91,91,91,41,0.665,1.712,0.77,5.08,0.463,0.0,0.463,0.0,4ZYP,0.8408105
592,92,sample_84,92,92,92,37,0.346,4.131,0.575,9.957,0.486,0.0,0.486,0.0,4ZYP,1.9998614
593,93,sample_39,93,93,93,50,0.471,5.809,0.559,10.625,0.0,0.28,0.28,0.0,4ZYP,1.9353031
594,94,sample_22,94,94,94,46,0.697,1.968,0.782,3.844,0.457,0.0,0.457,0.0,4ZYP,1.850891
595,95,sample_65,95,95,95,41,0.396,4.928,0.59,10.117,0.0,0.366,0.366,0.0,4ZYP,0.7364684
596,96,sample_89,96,96,96,46,0.474,3.898,0.753,7.184,0.565,0.109,0.674,0.0,4ZYP,1.8139306
597,97,sample_28,97,97,97,40,0.415,3.613,0.606,10.239,0.4,0.0,0.4,0.0,4ZYP,1.9975883
598,98,sample_95,98,98,98,48,0.358,3.759,0.588,10.672,0.479,0.0,0.479,0.0,4ZYP,2.1952276
599,99,sample_91,99,99,99,44,0.508,2.81,0.695,6.606,0.205,0.114,0.318,0.0,4ZYP,2.4529576
600,0,sample_1,0,0,0,56,0.618,2.614,0.712,7.727,0.696,0.0,0.696,0.0,5TRV_short,2.4503262
601,1,sample_10,1,1,1,56,0.478,7.03,0.765,8.825,0.661,0.0,0.661,0.0,5TRV_short,3.608326
602,2,sample_100,2,2,2,56,0.395,5.125,0.667,11.45,0.5,0.196,0.696,0.0,5TRV_short,2.1228526
603,3,sample_11,87,90,87,56,0.539,6.104,0.798,8.09,0.821,0.0,0.821,0.0,5TRV_short,5.2602057
604,4,sample_12,3,3,3,56,0.432,7.737,0.659,9.949,0.643,0.0,0.643,0.0,5TRV_short,3.4595122
605,5,sample_13,4,4,4,56,0.653,2.605,0.764,5.873,0.554,0.0,0.554,0.0,5TRV_short,2.5848722
606,6,sample_14,5,5,5,56,0.454,7.464,0.626,10.457,0.661,0.0,0.661,0.0,5TRV_short,3.2557366
607,7,sample_15,6,6,6,56,0.397,6.321,0.606,13.382,0.196,0.071,0.268,0.0,5TRV_short,1.2057394
608,8,sample_16,7,7,7,56,0.423,7.036,0.758,11.257,0.714,0.0,0.714,0.0,5TRV_short,5.4980164
609,9,sample_17,8,8,8,56,0.562,3.085,0.675,8.832,0.554,0.0,0.554,0.0,5TRV_short,2.87409
610,10,sample_18,9,9,9,56,0.319,11.758,0.616,15.149,0.196,0.0,0.196,0.0,5TRV_short,3.679166
611,11,sample_19,87,92,90,56,0.727,2.939,0.737,7.291,0.625,0.0,0.625,0.0,5TRV_short,2.1881597
612,12,sample_2,10,10,10,56,0.536,5.115,0.733,9.593,0.768,0.0,0.768,0.0,5TRV_short,2.8238823
613,13,sample_20,87,11,11,56,0.518,3.653,0.842,5.838,0.696,0.0,0.696,0.0,5TRV_short,3.2591639
614,14,sample_21,11,12,12,56,0.542,4.487,0.809,6.993,0.768,0.0,0.768,0.0,5TRV_short,5.147711
615,15,sample_22,87,13,91,56,0.31,11.622,0.654,9.751,0.518,0.0,0.518,0.0,5TRV_short,5.51162
616,16,sample_23,12,14,13,56,0.336,8.408,0.702,9.697,0.679,0.0,0.679,0.0,5TRV_short,4.9136734
617,17,sample_24,13,15,14,56,0.781,1.83,0.758,8.765,0.714,0.0,0.714,0.0,5TRV_short,2.1696537
618,18,sample_25,14,16,15,56,0.63,3.216,0.751,8.064,0.732,0.0,0.732,0.0,5TRV_short,2.0045648
619,19,sample_26,15,17,16,56,0.42,5.528,0.654,11.1,0.536,0.0,0.536,0.0,5TRV_short,3.6860554
620,20,sample_27,16,18,17,56,0.473,8.943,0.537,11.016,0.196,0.179,0.375,0.0,5TRV_short,3.431242
621,21,sample_28,17,19,18,56,0.782,1.684,0.661,7.932,0.536,0.0,0.536,0.0,5TRV_short,1.740125
622,22,sample_29,18,20,19,56,0.662,2.421,0.615,10.38,0.482,0.0,0.482,0.0,5TRV_short,1.5747133
623,23,sample_3,87,21,20,56,0.431,6.003,0.736,8.93,0.839,0.0,0.839,0.0,5TRV_short,3.884306
624,24,sample_30,19,22,21,56,0.656,2.096,0.77,5.275,0.5,0.0,0.5,0.0,5TRV_short,1.7242407
625,25,sample_31,20,23,22,56,0.657,2.559,0.781,4.385,0.429,0.0,0.429,0.0,5TRV_short,2.6114984
626,26,sample_32,21,24,23,56,0.687,2.582,0.732,5.966,0.536,0.0,0.536,0.0,5TRV_short,1.8519174
627,27,sample_33,22,25,24,56,0.65,4.708,0.772,6.969,0.661,0.0,0.661,0.0,5TRV_short,2.6337898
628,28,sample_34,23,26,25,56,0.596,3.094,0.545,11.471,0.25,0.214,0.464,0.0,5TRV_short,1.5258915
629,29,sample_35,24,27,26,56,0.495,5.393,0.59,10.626,0.214,0.25,0.464,0.0,5TRV_short,1.8755265
630,30,sample_36,85,89,88,56,0.411,4.518,0.65,8.525,0.589,0.0,0.589,0.0,5TRV_short,2.8910298
631,31,sample_37,25,28,27,56,0.318,8.095,0.722,11.092,0.643,0.0,0.643,0.0,5TRV_short,3.1571991
632,32,sample_38,26,29,28,56,0.559,4.839,0.772,11.616,0.714,0.0,0.714,0.0,5TRV_short,2.7937713
633,33,sample_39,27,30,29,56,0.617,2.667,0.526,12.262,0.196,0.143,0.339,0.0,5TRV_short,1.9045805
634,34,sample_4,28,31,30,56,0.603,7.075,0.678,9.068,0.536,0.0,0.536,0.0,5TRV_short,2.5967956
635,35,sample_40,29,32,31,56,0.386,6.386,0.622,9.384,0.661,0.0,0.661,0.0,5TRV_short,3.357832
636,36,sample_41,30,33,32,56,0.702,3.859,0.642,9.0,0.607,0.0,0.607,0.0,5TRV_short,2.6603093
637,37,sample_42,86,91,89,56,0.59,3.21,0.751,6.84,0.714,0.0,0.714,0.0,5TRV_short,3.140859
638,38,sample_43,31,34,33,56,0.606,2.898,0.706,6.721,0.571,0.0,0.571,0.0,5TRV_short,2.4285624
639,39,sample_44,32,35,34,56,0.654,2.419,0.736,6.472,0.375,0.071,0.446,0.0,5TRV_short,1.9618655
640,40,sample_45,87,88,91,56,0.333,6.897,0.721,9.875,0.857,0.0,0.857,0.0,5TRV_short,3.9206986
641,41,sample_46,33,36,35,56,0.45,4.183,0.72,8.062,0.696,0.0,0.696,0.0,5TRV_short,2.3246038
642,42,sample_47,34,37,36,56,0.486,8.378,0.773,7.81,0.411,0.0,0.411,0.0,5TRV_short,4.163889
643,43,sample_48,86,91,89,56,0.549,3.249,0.67,8.968,0.643,0.0,0.643,0.0,5TRV_short,3.0978644
644,44,sample_49,35,38,37,56,0.517,5.113,0.617,10.344,0.536,0.0,0.536,0.0,5TRV_short,5.192148
645,45,sample_5,36,39,38,56,0.585,3.755,0.8,6.083,0.75,0.0,0.75,0.0,5TRV_short,2.4440978
646,46,sample_50,37,40,39,56,0.335,8.968,0.495,12.638,0.196,0.179,0.375,0.0,5TRV_short,2.377419
647,47,sample_51,38,41,40,56,0.443,4.505,0.66,8.683,0.625,0.0,0.625,0.0,5TRV_short,2.8479903
648,48,sample_52,39,42,41,56,0.698,3.639,0.679,11.398,0.625,0.0,0.625,0.0,5TRV_short,3.155193
649,49,sample_53,40,43,42,56,0.638,2.685,0.666,10.464,0.321,0.232,0.554,0.0,5TRV_short,1.3434464
650,50,sample_54,41,44,43,56,0.463,7.235,0.65,9.852,0.518,0.0,0.518,0.0,5TRV_short,3.6322007
651,51,sample_55,42,45,44,56,0.423,5.878,0.641,11.562,0.482,0.0,0.482,0.0,5TRV_short,2.3771646
652,52,sample_56,43,46,45,56,0.696,3.651,0.847,3.574,0.196,0.179,0.375,0.0,5TRV_short,3.4705396
653,53,sample_57,44,47,46,56,0.366,7.131,0.696,11.297,0.696,0.0,0.696,0.0,5TRV_short,3.578922
654,54,sample_58,45,48,47,56,0.44,7.783,0.606,11.834,0.393,0.0,0.393,0.0,5TRV_short,4.053585
655,55,sample_59,46,49,48,56,0.556,3.595,0.546,10.977,0.286,0.0,0.286,0.0,5TRV_short,3.3511147
656,56,sample_6,47,50,49,56,0.606,2.777,0.689,8.323,0.643,0.0,0.643,0.0,5TRV_short,3.3052847
657,57,sample_60,48,51,50,56,0.341,7.406,0.549,12.693,0.518,0.0,0.518,0.0,5TRV_short,2.8777637
658,58,sample_61,49,52,51,56,0.604,5.457,0.714,8.661,0.643,0.0,0.643,0.0,5TRV_short,1.7639173
659,59,sample_62,50,53,52,56,0.693,2.304,0.731,6.637,0.75,0.0,0.75,0.0,5TRV_short,2.1081557
660,60,sample_63,51,54,53,56,0.648,2.189,0.625,9.246,0.196,0.357,0.554,0.0,5TRV_short,1.9317517
661,61,sample_64,52,55,54,56,0.57,3.403,0.631,9.68,0.714,0.0,0.714,0.0,5TRV_short,3.4330504
662,62,sample_65,53,56,55,56,0.41,7.577,0.796,10.153,0.768,0.0,0.768,0.0,5TRV_short,5.0654354
663,63,sample_66,54,57,56,56,0.734,1.611,0.793,7.956,0.625,0.0,0.625,0.0,5TRV_short,1.3049773
664,64,sample_67,87,90,87,56,0.415,9.745,0.91,3.231,0.929,0.0,0.929,0.0,5TRV_short,5.120327
665,65,sample_68,55,58,57,56,0.348,8.765,0.614,9.941,0.696,0.0,0.696,0.0,5TRV_short,2.5733347
666,66,sample_69,56,59,58,56,0.495,10.533,0.65,11.694,0.607,0.0,0.607,0.0,5TRV_short,1.3262557
667,67,sample_7,57,60,59,56,0.384,9.456,0.556,12.78,0.429,0.0,0.429,0.0,5TRV_short,3.449164
668,68,sample_70,58,61,60,56,0.526,5.011,0.769,10.463,0.786,0.0,0.786,0.0,5TRV_short,3.4671838
669,69,sample_71,87,90,87,56,0.299,10.151,0.809,9.197,0.839,0.0,0.839,0.0,5TRV_short,5.161366
670,70,sample_72,59,62,61,56,0.429,7.736,0.753,11.509,0.679,0.0,0.679,0.0,5TRV_short,3.1263056
671,71,sample_73,60,63,62,56,0.515,7.981,0.665,9.179,0.464,0.0,0.464,0.0,5TRV_short,3.2741675
672,72,sample_74,61,64,63,56,0.668,2.874,0.747,4.813,0.643,0.0,0.643,0.0,5TRV_short,3.1246173
673,73,sample_75,62,65,64,56,0.639,4.519,0.692,7.847,0.571,0.0,0.571,0.0,5TRV_short,4.274624
674,74,sample_76,63,66,65,56,0.254,10.428,0.49,15.504,0.196,0.0,0.196,0.0,5TRV_short,2.5352802
675,75,sample_77,64,67,66,56,0.859,1.157,0.767,4.861,0.625,0.0,0.625,0.0,5TRV_short,0.947808
676,76,sample_78,65,68,67,56,0.333,10.615,0.429,15.776,0.196,0.0,0.196,0.0,5TRV_short,1.5557742
677,77,sample_79,66,69,68,56,0.773,1.726,0.812,4.312,0.643,0.0,0.643,0.0,5TRV_short,0.8983714
678,78,sample_8,67,70,69,56,0.624,2.576,0.776,5.467,0.161,0.268,0.429,0.0,5TRV_short,3.2269816
679,79,sample_80,85,89,88,56,0.446,4.323,0.658,9.119,0.75,0.0,0.75,0.0,5TRV_short,3.983897
680,80,sample_81,68,71,70,56,0.748,2.287,0.794,8.336,0.625,0.0,0.625,0.0,5TRV_short,1.6739143
681,81,sample_82,69,72,71,56,0.479,4.266,0.633,11.705,0.5,0.0,0.5,0.0,5TRV_short,4.161504
682,82,sample_83,87,92,90,56,0.521,4.243,0.808,5.122,0.804,0.0,0.804,0.0,5TRV_short,5.147427
